Date,AAPL_Score,SBUX_Score,MSFT_Score,CSCO_Score,QCOM_Score,Facebook_Score,AMZN_Score,TSLA_Score,AMD_Score,ZNGA_Score
2014-08-11,87.1,64.52,79.03,74.19,11.29,90.32,37.1,100.0,66.13,3.23
2014-08-12,85.48,62.9,82.26,66.13,11.29,85.48,37.1,100.0,53.23,6.45
2014-08-13,93.55,51.61,88.71,69.35,12.9,93.55,59.68,100.0,61.29,1.61
2014-08-14,93.55,38.71,88.71,16.13,16.13,93.55,77.42,100.0,51.61,8.06
2014-08-15,95.16,43.55,95.16,4.84,12.9,88.71,79.03,100.0,64.52,14.52
2014-08-18,100.0,56.45,100.0,19.35,19.35,93.55,80.65,93.55,69.35,50.0
2014-08-19,100.0,72.58,100.0,19.35,20.97,100.0,80.65,90.32,77.42,61.29
2014-08-20,100.0,66.13,96.77,35.48,30.65,93.55,82.26,88.71,79.03,66.13
2014-08-21,100.0,50.0,98.39,48.39,32.26,88.71,69.35,87.1,72.58,46.77
2014-08-22,100.0,45.16,96.77,17.74,33.87,88.71,62.9,90.32,72.58,53.23
2014-08-25,100.0,64.52,96.77,30.65,32.26,96.77,74.19,100.0,58.06,30.65
2014-08-26,96.77,56.45,91.94,40.32,37.1,100.0,83.87,96.77,59.68,22.58
2014-08-27,100.0,59.68,88.71,38.71,37.1,87.1,83.87,100.0,54.84,14.52
2014-08-28,100.0,54.84,88.71,45.16,30.65,79.03,80.65,100.0,53.23,16.13
2014-08-29,100.0,54.84,100.0,51.61,29.03,90.32,79.03,100.0,54.84,17.74
2014-09-02,100.0,41.94,90.32,45.16,20.97,100.0,82.26,100.0,53.23,38.71
2014-09-03,80.65,24.19,87.1,59.68,19.35,96.77,75.81,98.39,59.68,40.32
2014-09-04,75.81,29.03,96.77,45.16,24.19,96.77,83.87,100.0,48.39,51.61
2014-09-05,80.65,62.9,100.0,53.23,29.03,100.0,85.48,95.16,48.39,64.52
2014-09-08,75.81,46.77,100.0,45.16,32.26,100.0,77.42,96.77,41.94,40.32
2014-09-09,70.97,22.58,100.0,38.71,32.26,95.16,45.16,93.55,30.65,29.03
2014-09-10,90.32,25.81,100.0,46.77,35.48,98.39,48.39,93.55,32.26,30.65
2014-09-11,91.94,6.45,100.0,66.13,41.94,100.0,46.77,91.94,33.87,27.42
2014-09-12,93.55,3.23,95.16,62.9,29.03,96.77,46.77,90.32,19.35,25.81
2014-09-15,91.94,0.0,91.94,56.45,24.19,67.74,20.97,61.29,16.13,19.35
2014-09-16,82.26,1.61,96.77,69.35,32.26,88.71,38.71,74.19,11.29,50.0
2014-09-17,90.32,3.23,91.94,67.74,37.1,88.71,22.58,75.81,14.52,87.1
2014-09-18,93.55,6.45,91.94,69.35,54.84,91.94,32.26,82.26,17.74,72.58
2014-09-19,80.65,8.06,100.0,64.52,32.26,98.39,48.39,64.52,12.9,64.52
2014-09-22,82.26,0.0,98.39,38.71,53.23,88.71,27.42,51.61,6.45,59.68
2014-09-23,98.39,0.0,87.1,12.9,40.32,100.0,19.35,51.61,0.0,38.71
2014-09-24,90.32,6.45,98.39,38.71,54.84,100.0,40.32,51.61,1.61,46.77
2014-09-25,50.0,1.61,79.03,3.23,19.35,87.1,17.74,43.55,0.0,35.48
2014-09-26,70.97,8.06,80.65,43.55,25.81,100.0,20.97,41.94,0.0,3.23
2014-09-29,64.52,9.68,80.65,53.23,20.97,100.0,17.74,40.32,0.0,1.61
2014-09-30,70.97,14.52,77.42,58.06,19.35,100.0,20.97,38.71,0.0,0.0
2014-10-01,61.29,4.84,70.97,45.16,11.29,74.19,11.29,37.1,0.0,0.0
2014-10-02,61.29,3.23,69.35,50.0,8.06,80.65,14.52,50.0,1.61,0.0
2014-10-03,59.68,22.58,74.19,74.19,27.42,85.48,27.42,56.45,3.23,1.61
2014-10-06,59.68,11.29,74.19,43.55,19.35,87.1,24.19,69.35,1.61,0.0
2014-10-07,48.39,1.61,64.52,6.45,8.06,66.13,11.29,62.9,0.0,1.61
2014-10-08,70.97,16.13,91.94,11.29,43.55,85.48,30.65,58.06,1.61,3.23
2014-10-09,77.42,6.45,64.52,0.0,16.13,58.06,9.68,56.45,0.0,0.0
2014-10-10,64.52,6.45,20.97,0.0,0.0,19.35,1.61,22.58,0.0,0.0
2014-10-13,54.84,0.0,16.13,0.0,0.0,19.35,0.0,14.52,1.61,0.0
2014-10-14,41.94,1.61,17.74,1.61,3.23,25.81,3.23,17.74,0.0,0.0
2014-10-15,25.81,1.61,9.68,1.61,1.61,20.97,0.0,19.35,0.0,3.23
2014-10-16,17.74,3.23,1.61,0.0,1.61,8.06,0.0,14.52,3.23,4.84
2014-10-17,25.81,6.45,19.35,6.45,8.06,59.68,1.61,16.13,6.45,6.45
2014-10-20,53.23,20.97,30.65,3.23,17.74,72.58,4.84,19.35,4.84,8.06
2014-10-21,95.16,12.9,41.94,11.29,46.77,95.16,20.97,20.97,11.29,12.9
2014-10-22,98.39,20.97,33.87,9.68,30.65,91.94,16.13,17.74,4.84,9.68
2014-10-23,100.0,25.81,46.77,14.52,59.68,100.0,19.35,19.35,8.06,12.9
2014-10-24,100.0,45.16,72.58,16.13,79.03,100.0,0.0,17.74,8.06,14.52
2014-10-27,98.39,48.39,66.13,16.13,74.19,98.39,1.61,0.0,6.45,16.13
2014-10-28,100.0,62.9,80.65,19.35,91.94,100.0,3.23,29.03,16.13,17.74
2014-10-29,100.0,53.23,83.87,20.97,96.77,43.55,3.23,20.97,20.97,11.29
2014-10-30,98.39,74.19,64.52,20.97,100.0,24.19,6.45,24.19,19.35,22.58
2014-10-31,100.0,43.55,93.55,27.42,100.0,37.1,11.29,25.81,24.19,27.42
2014-11-03,100.0,53.23,98.39,32.26,98.39,20.97,12.9,25.81,25.81,32.26
2014-11-04,98.39,61.29,100.0,56.45,95.16,40.32,8.06,22.58,25.81,25.81
2014-11-05,98.39,59.68,100.0,83.87,95.16,33.87,6.45,11.29,25.81,12.9
2014-11-06,96.77,77.42,100.0,98.39,0.0,37.1,8.06,27.42,20.97,14.52
2014-11-07,98.39,87.1,98.39,100.0,0.0,38.71,11.29,25.81,25.81,30.65
2014-11-10,95.16,83.87,100.0,82.26,1.61,32.26,17.74,32.26,22.58,32.26
2014-11-11,100.0,85.48,98.39,83.87,3.23,22.58,30.65,46.77,17.74,48.39
2014-11-12,100.0,91.94,96.77,77.42,4.84,24.19,30.65,43.55,12.9,51.61
2014-11-13,100.0,91.94,100.0,100.0,8.06,12.9,40.32,51.61,8.06,48.39
2014-11-14,100.0,100.0,98.39,100.0,11.29,29.03,67.74,66.13,1.61,51.61
2014-11-17,98.39,88.71,96.77,100.0,6.45,12.9,56.45,56.45,12.9,51.61
2014-11-18,100.0,77.42,90.32,100.0,20.97,16.13,66.13,64.52,8.06,48.39
2014-11-19,98.39,88.71,85.48,98.39,8.06,6.45,69.35,43.55,4.84,46.77
2014-11-20,100.0,100.0,88.71,100.0,14.52,9.68,79.03,45.16,20.97,48.39
2014-11-21,100.0,100.0,82.26,100.0,22.58,11.29,85.48,38.71,40.32,50.0
2014-11-24,100.0,100.0,79.03,100.0,24.19,16.13,87.1,43.55,48.39,45.16
2014-11-25,98.39,98.39,74.19,100.0,29.03,40.32,87.1,48.39,50.0,45.16
2014-11-26,100.0,95.16,79.03,100.0,29.03,77.42,87.1,50.0,51.61,45.16
2014-11-28,98.39,100.0,79.03,100.0,33.87,77.42,91.94,40.32,43.55,41.94
2014-12-01,88.71,98.39,83.87,98.39,25.81,33.87,69.35,14.52,17.74,33.87
2014-12-02,85.48,95.16,82.26,100.0,38.71,37.1,70.97,14.52,20.97,33.87
2014-12-03,90.32,95.16,79.03,100.0,48.39,30.65,41.94,8.06,35.48,37.1
2014-12-04,88.71,100.0,91.94,96.77,40.32,37.1,43.55,8.06,25.81,37.1
2014-12-05,83.87,100.0,79.03,91.94,41.94,54.84,33.87,1.61,14.52,37.1
2014-12-08,74.19,100.0,67.74,87.1,35.48,58.06,27.42,0.0,0.0,35.48
2014-12-09,77.42,96.77,66.13,88.71,38.71,62.9,35.48,1.61,1.61,51.61
2014-12-10,70.97,95.16,51.61,80.65,24.19,53.23,22.58,0.0,0.0,40.32
2014-12-11,69.35,96.77,56.45,82.26,30.65,80.65,30.65,0.0,1.61,32.26
2014-12-12,66.13,96.77,51.61,77.42,11.29,80.65,30.65,0.0,3.23,38.71
2014-12-15,53.23,87.1,43.55,74.19,6.45,64.52,25.81,0.0,0.0,32.26
2014-12-16,46.77,74.19,16.13,69.35,6.45,24.19,4.84,0.0,4.84,9.68
2014-12-17,62.9,80.65,19.35,75.81,38.71,51.61,11.29,3.23,8.06,24.19
2014-12-18,72.58,75.81,61.29,95.16,54.84,85.48,11.29,12.9,9.68,37.1
2014-12-19,67.74,70.97,66.13,96.77,58.06,93.55,17.74,14.52,11.29,80.65
2014-12-22,74.19,83.87,74.19,100.0,69.35,100.0,37.1,17.74,32.26,95.16
2014-12-23,69.35,90.32,79.03,100.0,70.97,95.16,35.48,16.13,38.71,85.48
2014-12-24,66.13,87.1,74.19,100.0,72.58,98.39,22.58,19.35,27.42,85.48
2014-12-26,75.81,90.32,67.74,100.0,85.48,98.39,48.39,30.65,29.03,72.58
2014-12-29,72.58,90.32,50.0,100.0,79.03,87.1,54.84,25.81,37.1,91.94
2014-12-30,64.52,87.1,45.16,98.39,80.65,83.87,50.0,19.35,22.58,88.71
2014-12-31,53.23,88.71,32.26,87.1,66.13,77.42,51.61,22.58,46.77,72.58
2015-01-02,45.16,83.87,37.1,79.03,62.9,80.65,48.39,16.13,56.45,90.32
2015-01-05,25.81,61.29,29.03,67.74,61.29,64.52,19.35,9.68,40.32,83.87
2015-01-06,25.81,54.84,19.35,66.13,46.77,53.23,6.45,11.29,24.19,79.03
2015-01-07,32.26,75.81,27.42,70.97,61.29,54.84,14.52,11.29,14.52,70.97
2015-01-08,58.06,90.32,58.06,75.81,72.58,75.81,22.58,11.29,20.97,59.68
2015-01-09,61.29,56.45,45.16,85.48,70.97,70.97,12.9,4.84,29.03,64.52
2015-01-12,40.32,61.29,30.65,90.32,59.68,58.06,3.23,1.61,30.65,59.68
2015-01-13,48.39,70.97,25.81,90.32,46.77,54.84,6.45,4.84,50.0,54.84
2015-01-14,46.77,61.29,17.74,85.48,35.48,51.61,4.84,0.0,30.65,58.06
2015-01-15,19.35,46.77,11.29,62.9,22.58,9.68,0.0,0.0,8.06,54.84
2015-01-16,11.29,67.74,22.58,75.81,20.97,30.65,4.84,3.23,0.0,58.06
2015-01-20,30.65,75.81,25.81,88.71,40.32,50.0,3.23,1.61,0.0,61.29
2015-01-21,41.94,77.42,12.9,82.26,27.42,59.68,24.19,6.45,3.23,51.61
2015-01-22,62.9,91.94,41.94,100.0,32.26,67.74,62.9,9.68,6.45,58.06
2015-01-23,70.97,100.0,43.55,88.71,37.1,75.81,70.97,9.68,4.84,90.32
2015-01-26,70.97,98.39,37.1,82.26,48.39,66.13,61.29,19.35,30.65,66.13
2015-01-27,29.03,100.0,0.0,40.32,30.65,41.94,53.23,19.35,70.97,62.9
2015-01-28,85.48,95.16,0.0,30.65,20.97,53.23,38.71,9.68,41.94,41.94
2015-01-29,96.77,100.0,1.61,46.77,0.0,82.26,67.74,19.35,32.26,41.94
2015-01-30,91.94,91.94,0.0,19.35,0.0,43.55,100.0,16.13,22.58,37.1
2015-02-02,95.16,93.55,3.23,32.26,3.23,25.81,100.0,37.1,67.74,37.1
2015-02-03,95.16,98.39,4.84,45.16,4.84,33.87,98.39,46.77,85.48,45.16
2015-02-04,100.0,98.39,6.45,24.19,6.45,38.71,100.0,48.39,100.0,40.32
2015-02-05,100.0,100.0,9.68,48.39,8.06,37.1,100.0,54.84,100.0,59.68
2015-02-06,95.16,96.77,9.68,46.77,4.84,12.9,100.0,45.16,98.39,91.94
2015-02-09,98.39,95.16,9.68,41.94,9.68,12.9,96.77,46.77,98.39,95.16
2015-02-10,100.0,100.0,14.52,56.45,16.13,30.65,96.77,43.55,98.39,96.77
2015-02-11,100.0,98.39,11.29,30.65,14.52,58.06,100.0,41.94,98.39,100.0
2015-02-12,100.0,100.0,19.35,100.0,20.97,48.39,100.0,16.13,98.39,58.06
2015-02-13,100.0,98.39,20.97,98.39,30.65,37.1,100.0,19.35,98.39,0.0
2015-02-17,100.0,100.0,20.97,96.77,27.42,30.65,96.77,24.19,95.16,3.23
2015-02-18,100.0,100.0,20.97,100.0,24.19,59.68,90.32,25.81,93.55,1.61
2015-02-19,98.39,100.0,20.97,95.16,30.65,90.32,98.39,48.39,90.32,6.45
2015-02-20,100.0,100.0,25.81,100.0,40.32,91.94,100.0,56.45,90.32,8.06
2015-02-23,100.0,100.0,29.03,100.0,29.03,85.48,96.77,37.1,90.32,9.68
2015-02-24,98.39,96.77,29.03,100.0,33.87,83.87,93.55,22.58,95.16,11.29
2015-02-25,95.16,100.0,29.03,95.16,41.94,88.71,100.0,19.35,91.94,12.9
2015-02-26,96.77,100.0,30.65,100.0,50.0,93.55,98.39,40.32,90.32,3.23
2015-02-27,90.32,93.55,25.81,93.55,59.68,82.26,93.55,17.74,95.16,1.61
2015-03-02,93.55,96.77,30.65,100.0,62.9,87.1,100.0,8.06,98.39,16.13
2015-03-03,93.55,95.16,20.97,91.94,37.1,85.48,95.16,12.9,95.16,19.35
2015-03-04,87.1,85.48,19.35,82.26,25.81,98.39,91.94,19.35,75.81,22.58
2015-03-05,77.42,93.55,22.58,77.42,29.03,98.39,100.0,14.52,69.35,24.19
2015-03-06,79.03,80.65,11.29,75.81,43.55,87.1,83.87,6.45,67.74,38.71
2015-03-09,80.65,82.26,20.97,82.26,69.35,77.42,79.03,0.0,67.74,38.71
2015-03-10,70.97,77.42,9.68,72.58,51.61,51.61,64.52,0.0,66.13,38.71
2015-03-11,69.35,70.97,8.06,62.9,16.13,51.61,62.9,9.68,61.29,59.68
2015-03-12,69.35,85.48,1.61,59.68,12.9,70.97,70.97,3.23,59.68,77.42
2015-03-13,67.74,83.87,6.45,48.39,12.9,61.29,64.52,0.0,56.45,53.23
2015-03-16,72.58,95.16,8.06,64.52,16.13,61.29,66.13,16.13,59.68,40.32
2015-03-17,77.42,98.39,11.29,53.23,16.13,74.19,62.9,16.13,59.68,61.29
2015-03-18,85.48,100.0,27.42,53.23,20.97,96.77,72.58,29.03,53.23,61.29
2015-03-19,79.03,100.0,19.35,61.29,17.74,100.0,62.9,17.74,50.0,66.13
2015-03-20,67.74,98.39,35.48,67.74,20.97,100.0,77.42,24.19,59.68,80.65
2015-03-23,77.42,96.77,35.48,66.13,22.58,100.0,69.35,29.03,61.29,95.16
2015-03-24,70.97,100.0,38.71,40.32,14.52,100.0,64.52,37.1,56.45,100.0
2015-03-25,54.84,91.94,8.06,24.19,11.29,95.16,53.23,16.13,27.42,95.16
2015-03-26,56.45,90.32,4.84,12.9,11.29,95.16,46.77,3.23,32.26,83.87
2015-03-27,51.61,88.71,1.61,17.74,9.68,95.16,50.0,0.0,43.55,95.16
2015-03-30,64.52,93.55,1.61,33.87,19.35,93.55,67.74,6.45,41.94,95.16
2015-03-31,54.84,85.48,1.61,32.26,22.58,87.1,53.23,3.23,37.1,100.0
2015-04-01,53.23,58.06,3.23,22.58,25.81,85.48,43.55,1.61,38.71,93.55
2015-04-02,61.29,82.26,0.0,19.35,17.74,83.87,53.23,12.9,38.71,91.94
2015-04-06,77.42,82.26,19.35,22.58,16.13,87.1,74.19,54.84,41.94,88.71
2015-04-07,61.29,74.19,19.35,29.03,16.13,85.48,64.52,56.45,41.94,95.16
2015-04-08,58.06,88.71,17.74,37.1,16.13,83.87,87.1,80.65,41.94,100.0
2015-04-09,66.13,91.94,20.97,37.1,25.81,80.65,90.32,82.26,43.55,19.35
2015-04-10,72.58,93.55,30.65,50.0,30.65,79.03,87.1,83.87,53.23,24.19
2015-04-13,67.74,93.55,32.26,46.77,25.81,91.94,85.48,80.65,54.84,24.19
2015-04-14,56.45,91.94,29.03,40.32,30.65,95.16,95.16,77.42,24.19,24.19
2015-04-15,66.13,88.71,41.94,61.29,24.19,83.87,87.1,79.03,35.48,25.81
2015-04-16,53.23,90.32,41.94,70.97,20.97,79.03,98.39,70.97,62.9,27.42
2015-04-17,41.94,79.03,29.03,41.94,12.9,62.9,61.29,70.97,9.68,25.81
2015-04-20,79.03,83.87,67.74,67.74,30.65,90.32,100.0,64.52,6.45,25.81
2015-04-21,66.13,91.94,59.68,72.58,29.03,95.16,100.0,79.03,0.0,35.48
2015-04-22,87.1,90.32,70.97,69.35,38.71,98.39,98.39,98.39,0.0,37.1
2015-04-23,95.16,100.0,79.03,70.97,27.42,75.81,98.39,96.77,1.61,38.71
2015-04-24,95.16,100.0,100.0,72.58,27.42,61.29,100.0,93.55,1.61,38.71
2015-04-27,98.39,98.39,100.0,72.58,48.39,64.52,98.39,100.0,4.84,32.26
2015-04-28,95.16,96.77,100.0,79.03,54.84,51.61,96.77,98.39,3.23,29.03
2015-04-29,80.65,96.77,98.39,72.58,37.1,50.0,96.77,100.0,1.61,30.65
2015-04-30,32.26,93.55,96.77,67.74,25.81,29.03,93.55,95.16,0.0,32.26
2015-05-01,83.87,93.55,96.77,72.58,29.03,33.87,93.55,93.55,8.06,40.32
2015-05-04,79.03,93.55,93.55,72.58,46.77,27.42,93.55,96.77,9.68,45.16
2015-05-05,32.26,87.1,88.71,66.13,25.81,17.74,88.71,100.0,4.84,46.77
2015-05-06,25.81,83.87,87.1,67.74,14.52,22.58,87.1,91.94,6.45,62.9
2015-05-07,27.42,85.48,87.1,58.06,27.42,22.58,93.55,100.0,14.52,93.55
2015-05-08,66.13,90.32,88.71,72.58,53.23,24.19,96.77,98.39,14.52,98.39
2015-05-11,37.1,87.1,85.48,70.97,43.55,14.52,95.16,100.0,17.74,100.0
2015-05-12,29.03,88.71,83.87,72.58,35.48,8.06,93.55,100.0,24.19,100.0
2015-05-13,32.26,87.1,87.1,80.65,59.68,20.97,87.1,98.39,25.81,100.0
2015-05-14,83.87,93.55,96.77,64.52,72.58,58.06,93.55,98.39,20.97,100.0
2015-05-15,79.03,96.77,91.94,91.94,83.87,46.77,83.87,100.0,19.35,100.0
2015-05-18,90.32,98.39,87.1,96.77,72.58,51.61,82.26,98.39,29.03,95.16
2015-05-19,88.71,98.39,79.03,95.16,58.06,46.77,75.81,96.77,6.45,95.16
2015-05-20,87.1,95.16,79.03,90.32,51.61,45.16,80.65,93.55,22.58,91.94
2015-05-21,95.16,96.77,75.81,82.26,72.58,43.55,91.94,95.16,8.06,93.55
2015-05-22,98.39,98.39,70.97,74.19,59.68,43.55,85.48,96.77,9.68,88.71
2015-05-26,83.87,88.71,67.74,61.29,54.84,25.81,79.03,95.16,0.0,80.65
2015-05-27,96.77,98.39,80.65,79.03,87.1,45.16,90.32,93.55,12.9,82.26
2015-05-28,95.16,98.39,74.19,85.48,83.87,35.48,79.03,100.0,3.23,88.71
2015-05-29,90.32,100.0,66.13,80.65,66.13,24.19,83.87,98.39,16.13,88.71
2015-06-01,90.32,100.0,67.74,70.97,59.68,35.48,87.1,96.77,1.61,87.1
2015-06-02,80.65,93.55,66.13,67.74,54.84,37.1,87.1,91.94,22.58,93.55
2015-06-03,83.87,98.39,61.29,69.35,75.81,77.42,96.77,95.16,19.35,96.77
2015-06-04,74.19,90.32,56.45,45.16,40.32,64.52,82.26,82.26,41.94,95.16
2015-06-05,66.13,98.39,53.23,43.55,19.35,64.52,74.19,95.16,43.55,100.0
2015-06-08,59.68,85.48,51.61,37.1,8.06,45.16,61.29,100.0,32.26,88.71
2015-06-09,53.23,85.48,50.0,32.26,0.0,45.16,66.13,98.39,22.58,87.1
2015-06-10,69.35,100.0,58.06,51.61,11.29,64.52,80.65,93.55,41.94,91.94
2015-06-11,59.68,98.39,54.84,59.68,14.52,56.45,93.55,95.16,43.55,87.1
2015-06-12,45.16,98.39,48.39,41.94,3.23,51.61,77.42,90.32,35.48,95.16
2015-06-15,40.32,95.16,43.55,40.32,0.0,41.94,54.84,88.71,46.77,85.48
2015-06-16,53.23,100.0,46.77,53.23,0.0,46.77,69.35,96.77,61.29,72.58
2015-06-17,46.77,100.0,48.39,62.9,1.61,54.84,70.97,100.0,64.52,74.19
2015-06-18,58.06,100.0,59.68,79.03,20.97,80.65,98.39,100.0,67.74,85.48
2015-06-19,32.26,98.39,46.77,64.52,6.45,79.03,93.55,100.0,70.97,85.48
2015-06-22,53.23,96.77,48.39,59.68,24.19,98.39,93.55,95.16,72.58,77.42
2015-06-23,40.32,100.0,40.32,46.77,8.06,100.0,100.0,100.0,72.58,69.35
2015-06-24,58.06,93.55,33.87,30.65,0.0,100.0,96.77,98.39,75.81,77.42
2015-06-25,46.77,96.77,35.48,25.81,0.0,98.39,95.16,100.0,72.58,85.48
2015-06-26,29.03,100.0,29.03,24.19,0.0,98.39,90.32,96.77,66.13,58.06
2015-06-29,3.23,88.71,27.42,8.06,0.0,93.55,64.52,91.94,56.45,46.77
2015-06-30,11.29,88.71,25.81,6.45,1.61,91.94,83.87,98.39,66.13,45.16
2015-07-01,27.42,90.32,27.42,3.23,3.23,93.55,88.71,100.0,67.74,38.71
2015-07-02,22.58,98.39,25.81,1.61,4.84,93.55,88.71,100.0,75.81,38.71
2015-07-06,14.52,98.39,24.19,0.0,6.45,93.55,82.26,98.39,72.58,35.48
2015-07-07,11.29,98.39,20.97,4.84,3.23,90.32,85.48,91.94,0.0,38.71
2015-07-08,0.0,79.03,19.35,0.0,0.0,83.87,54.84,74.19,0.0,32.26
2015-07-09,0.0,88.71,27.42,0.0,0.0,87.1,77.42,77.42,0.0,30.65
2015-07-10,3.23,98.39,27.42,4.84,6.45,95.16,96.77,77.42,0.0,30.65
2015-07-13,14.52,100.0,30.65,14.52,14.52,100.0,100.0,83.87,1.61,30.65
2015-07-14,14.52,100.0,30.65,17.74,16.13,98.39,100.0,87.1,6.45,32.26
2015-07-15,35.48,96.77,37.1,19.35,16.13,98.39,98.39,83.87,3.23,29.03
2015-07-16,58.06,98.39,56.45,25.81,19.35,100.0,100.0,87.1,0.0,32.26
2015-07-17,75.81,95.16,54.84,19.35,19.35,100.0,100.0,96.77,0.0,27.42
2015-07-20,96.77,100.0,66.13,17.74,16.13,100.0,100.0,100.0,1.61,22.58
2015-07-21,90.32,98.39,67.74,16.13,25.81,100.0,98.39,83.87,3.23,24.19
2015-07-22,9.68,100.0,20.97,12.9,20.97,96.77,100.0,87.1,1.61,20.97
2015-07-23,9.68,98.39,38.71,19.35,0.0,95.16,93.55,83.87,0.0,22.58
2015-07-24,4.84,100.0,33.87,35.48,0.0,95.16,100.0,75.81,0.0,12.9
2015-07-27,3.23,98.39,16.13,27.42,6.45,90.32,100.0,51.61,0.0,9.68
2015-07-28,6.45,98.39,16.13,29.03,16.13,91.94,96.77,72.58,4.84,4.84
2015-07-29,4.84,100.0,50.0,40.32,20.97,95.16,96.77,70.97,19.35,8.06
2015-07-30,1.61,100.0,67.74,35.48,32.26,88.71,100.0,80.65,14.52,1.61
2015-07-31,1.61,98.39,62.9,43.55,32.26,83.87,98.39,75.81,16.13,3.23
2015-08-03,0.0,100.0,66.13,38.71,35.48,83.87,96.77,56.45,30.65,4.84
2015-08-04,0.0,100.0,87.1,24.19,24.19,82.26,95.16,75.81,30.65,6.45
2015-08-05,1.61,100.0,90.32,33.87,29.03,91.94,100.0,93.55,32.26,9.68
2015-08-06,1.61,88.71,58.06,32.26,14.52,85.48,90.32,12.9,30.65,0.0
2015-08-07,4.84,87.1,64.52,27.42,17.74,82.26,83.87,1.61,30.65,16.13
2015-08-10,8.06,79.03,80.65,59.68,24.19,79.03,83.87,0.0,17.74,27.42
2015-08-11,0.0,79.03,51.61,20.97,8.06,72.58,85.48,0.0,14.52,29.03
2015-08-12,4.84,79.03,67.74,19.35,9.68,80.65,82.26,1.61,16.13,40.32
2015-08-13,4.84,82.26,66.13,67.74,8.06,69.35,90.32,6.45,9.68,33.87
2015-08-14,11.29,83.87,82.26,80.65,6.45,82.26,91.94,8.06,14.52,35.48
2015-08-17,12.9,91.94,87.1,72.58,11.29,69.35,95.16,43.55,14.52,22.58
2015-08-18,12.9,91.94,85.48,40.32,0.0,85.48,91.94,54.84,16.13,16.13
2015-08-19,3.23,88.71,58.06,17.74,0.0,88.71,90.32,41.94,17.74,14.52
2015-08-20,0.0,62.9,30.65,3.23,0.0,59.68,69.35,4.84,3.23,12.9
2015-08-21,0.0,24.19,0.0,0.0,0.0,38.71,67.74,0.0,8.06,0.0
2015-08-24,0.0,0.0,0.0,0.0,0.0,20.97,54.84,0.0,4.84,0.0
2015-08-25,1.61,1.61,0.0,0.0,0.0,29.03,56.45,1.61,1.61,3.23
2015-08-26,4.84,38.71,3.23,3.23,3.23,40.32,67.74,3.23,6.45,1.61
2015-08-27,8.06,62.9,6.45,4.84,4.84,54.84,69.35,16.13,14.52,1.61
2015-08-28,9.68,53.23,8.06,4.84,6.45,61.29,67.74,24.19,30.65,22.58
2015-08-31,8.06,50.0,6.45,4.84,3.23,50.0,64.52,25.81,29.03,24.19
2015-09-01,4.84,22.58,3.23,1.61,1.61,37.1,61.29,9.68,6.45,17.74
2015-09-02,8.06,50.0,8.06,4.84,4.84,54.84,62.9,22.58,14.52,19.35
2015-09-03,8.06,46.77,9.68,9.68,4.84,45.16,61.29,20.97,24.19,30.65
2015-09-04,6.45,38.71,4.84,4.84,1.61,45.16,58.06,12.9,35.48,20.97
2015-09-08,11.29,48.39,14.52,16.13,4.84,48.39,66.13,27.42,41.94,22.58
2015-09-09,9.68,45.16,9.68,12.9,3.23,56.45,64.52,30.65,40.32,27.42
2015-09-10,16.13,51.61,11.29,17.74,9.68,61.29,69.35,30.65,38.71,11.29
2015-09-11,25.81,70.97,14.52,16.13,4.84,61.29,80.65,35.48,64.52,12.9
2015-09-14,35.48,66.13,8.06,9.68,3.23,61.29,66.13,40.32,37.1,20.97
2015-09-15,41.94,75.81,25.81,16.13,8.06,61.29,67.74,40.32,45.16,37.1
2015-09-16,43.55,83.87,32.26,20.97,12.9,62.9,74.19,59.68,50.0,33.87
2015-09-17,25.81,83.87,30.65,12.9,9.68,77.42,100.0,56.45,51.61,22.58
2015-09-18,24.19,69.35,17.74,6.45,6.45,77.42,100.0,53.23,48.39,41.94
2015-09-21,37.1,87.1,29.03,8.06,6.45,90.32,100.0,64.52,35.48,30.65
2015-09-22,24.19,74.19,25.81,3.23,1.61,54.84,95.16,54.84,9.68,3.23
2015-09-23,32.26,90.32,22.58,6.45,0.0,61.29,88.71,56.45,6.45,1.61
2015-09-24,35.48,96.77,29.03,8.06,0.0,75.81,82.26,64.52,11.29,1.61
2015-09-25,35.48,91.94,32.26,30.65,0.0,48.39,59.68,46.77,9.68,0.0
2015-09-28,16.13,41.94,14.52,16.13,0.0,24.19,37.1,29.03,3.23,0.0
2015-09-29,6.45,37.1,17.74,14.52,0.0,8.06,30.65,25.81,6.45,0.0
2015-09-30,12.9,61.29,43.55,38.71,8.06,33.87,40.32,30.65,17.74,1.61
2015-10-01,9.68,79.03,53.23,22.58,3.23,40.32,50.0,11.29,20.97,1.61
2015-10-02,17.74,93.55,59.68,24.19,29.03,45.16,79.03,29.03,53.23,8.06
2015-10-05,19.35,100.0,75.81,48.39,40.32,61.29,98.39,27.42,46.77,12.9
2015-10-06,20.97,95.16,83.87,53.23,41.94,46.77,91.94,14.52,56.45,16.13
2015-10-07,20.97,96.77,83.87,56.45,45.16,43.55,96.77,6.45,66.13,17.74
2015-10-08,9.68,100.0,96.77,62.9,53.23,43.55,75.81,4.84,83.87,29.03
2015-10-09,25.81,100.0,88.71,62.9,54.84,50.0,93.55,3.23,88.71,35.48
2015-10-12,25.81,100.0,87.1,64.52,56.45,69.35,100.0,0.0,70.97,37.1
